index_group,index_name,index_date,last_update_date,high,low,close,pe_ratio,pb_ratio,dividend_yield,
BSE,BSE:MidCap,24-May-2017,04-Dec-24,14292.33,13995.23,14037.70,30.91,2.47,1.32,
BSE,BSE:MidCap,23-May-2017,04-Dec-24,14482.81,14091.11,14240.88,31.47,2.51,1.30,
BSE,BSE:MidCap,22-May-2017,04-Dec-24,14762.16,14456.81,14467.10,31.25,2.54,1.28,
BSE,BSE:MidCap,19-May-2017,04-Dec-24,14888.96,14521.57,14644.00,32.20,2.57,1.26,
BSE,BSE:MidCap,18-May-2017,04-Dec-24,15025.01,14737.85,14750.85,32.36,2.58,1.25,
BSE,BSE:MidCap,17-May-2017,04-Dec-24,15122.77,15060.10,15076.97,33.39,2.66,1.21,
BSE,BSE:MidCap,16-May-2017,04-Dec-24,15092.39,15022.69,15080.39,33.51,2.67,1.19,
BSE,BSE:MidCap,15-May-2017,04-Dec-24,15046.85,14901.95,15040.47,33.42,2.67,1.19,
BSE,BSE:MidCap,12-May-2017,04-Dec-24,14978.01,14791.68,14854.45,33.01,2.65,1.24,
BSE,BSE:MidCap,11-May-2017,04-Dec-24,15051.78,14943.57,14957.13,33.25,2.67,1.24,
BSE,BSE:MidCap,10-May-2017,04-Dec-24,14970.56,14853.91,14949.54,32.94,2.64,1.25,
BSE,BSE:MidCap,09-May-2017,04-Dec-24,14850.20,14779.37,14821.13,32.61,2.62,1.26,
BSE,BSE:MidCap,08-May-2017,04-Dec-24,14834.45,14759.14,14792.60,32.52,2.65,1.25,
BSE,BSE:MidCap,05-May-2017,04-Dec-24,14897.87,14664.19,14718.48,32.31,2.63,1.26,
BSE,BSE:MidCap,04-May-2017,04-Dec-24,14906.28,14841.16,14880.86,32.58,2.67,1.25,
BSE,BSE:MidCap,03-May-2017,04-Dec-24,14948.37,14790.04,14810.21,32.49,2.66,1.25,
BSE,BSE:MidCap,28-Apr-2017,04-Dec-24,14834.25,14758.25,14798.45,32.54,2.66,1.24,
BSE,BSE:MidCap,27-Apr-2017,04-Dec-24,14814.25,14752.62,14772.45,32.82,2.68,1.24,
BSE,BSE:MidCap,26-Apr-2017,04-Dec-24,14849.66,14642.70,14762.73,33.05,2.69,1.24,
BSE,BSE:MidCap,25-Apr-2017,04-Dec-24,14787.81,14707.65,14780.58,33.11,2.70,1.23,
BSE,BSE:MidCap,24-Apr-2017,04-Dec-24,14629.47,14519.11,14625.73,32.67,2.66,1.25,
BSE,BSE:MidCap,21-Apr-2017,04-Dec-24,14567.43,14444.95,14487.92,32.26,2.63,1.27,
BSE,BSE:MidCap,20-Apr-2017,04-Dec-24,14515.32,14426.85,14485.49,32.21,2.63,1.27,
BSE,BSE:MidCap,19-Apr-2017,04-Dec-24,14404.63,14275.90,14390.26,31.95,2.60,1.28,
BSE,BSE:MidCap,18-Apr-2017,04-Dec-24,14549.19,14282.04,14296.13,31.74,2.59,1.29,
BSE,BSE:MidCap,17-Apr-2017,04-Dec-24,14405.47,14317.00,14387.07,31.46,2.59,1.28,
BSE,BSE:MidCap,13-Apr-2017,04-Dec-24,14381.13,14327.52,14350.96,31.45,2.59,1.27,
BSE,BSE:MidCap,12-Apr-2017,04-Dec-24,14442.59,14214.78,14346.87,31.25,2.58,1.28,
BSE,BSE:MidCap,11-Apr-2017,04-Dec-24,14433.30,14339.36,14378.72,31.23,2.58,1.28,
BSE,BSE:MidCap,10-Apr-2017,04-Dec-24,14343.17,14246.73,14322.29,31.10,2.56,1.29,
BSE,BSE:MidCap,07-Apr-2017,04-Dec-24,14360.57,14209.28,14233.16,31.45,2.59,1.27,
BSE,BSE:MidCap,06-Apr-2017,04-Dec-24,14285.76,14204.58,14276.54,31.22,2.58,1.28,
BSE,BSE:MidCap,05-Apr-2017,04-Dec-24,14266.94,14195.41,14255.55,31.12,2.57,1.29,
BSE,BSE:MidCap,31-Mar-2017,04-Dec-24,14109.98,13991.05,14096.65,30.74,2.54,1.30,
BSE,BSE:MidCap,30-Mar-2017,04-Dec-24,14009.37,13944.42,13985.52,30.56,2.52,1.29,
BSE,BSE:MidCap,29-Mar-2017,04-Dec-24,13979.52,13897.64,13930.60,30.44,2.51,1.29,
BSE,BSE:MidCap,28-Mar-2017,04-Dec-24,13926.01,13843.56,13911.65,30.54,2.52,1.29,
BSE,BSE:MidCap,27-Mar-2017,04-Dec-24,13890.27,13794.15,13812.08,30.28,2.50,1.30,
BSE,BSE:MidCap,24-Mar-2017,04-Dec-24,13923.55,13834.21,13849.18,30.21,2.49,1.26,
BSE,BSE:MidCap,23-Mar-2017,04-Dec-24,13866.64,13761.94,13853.40,30.19,2.49,1.26,
BSE,BSE:MidCap,22-Mar-2017,04-Dec-24,13823.83,13676.43,13721.45,29.85,2.46,1.26,
BSE,BSE:MidCap,21-Mar-2017,04-Dec-24,13927.23,13781.41,13853.52,30.29,2.50,1.24,
BSE,BSE:MidCap,20-Mar-2017,04-Dec-24,13934.35,13874.69,13916.79,30.38,2.51,1.24,
BSE,BSE:MidCap,17-Mar-2017,04-Dec-24,13962.11,13834.88,13893.14,30.70,2.51,1.23,
BSE,BSE:MidCap,16-Mar-2017,04-Dec-24,13922.96,13741.90,13912.35,30.69,2.52,1.23,
BSE,BSE:MidCap,15-Mar-2017,04-Dec-24,13723.10,13580.58,13700.59,30.22,2.47,1.25,
BSE,BSE:MidCap,14-Mar-2017,04-Dec-24,13600.21,13483.90,13557.20,29.66,2.43,1.28,
BSE,BSE:MidCap,10-Mar-2017,04-Dec-24,13481.80,13343.40,13365.59,29.12,2.38,1.30,
BSE,BSE:MidCap,09-Mar-2017,04-Dec-24,13459.21,13379.62,13399.68,29.07,2.38,1.30,
BSE,BSE:MidCap,08-Mar-2017,04-Dec-24,13535.48,13368.73,13428.27,28.81,2.39,1.30,
BSE,BSE:MidCap,07-Mar-2017,04-Dec-24,13540.00,13483.62,13503.84,29.04,2.41,1.29,
BSE,BSE:MidCap,06-Mar-2017,04-Dec-24,13500.57,13440.66,13485.27,29.35,2.40,1.29,
BSE,BSE:MidCap,03-Mar-2017,04-Dec-24,13418.79,13317.35,13409.04,29.16,2.39,1.29,
BSE,BSE:MidCap,02-Mar-2017,04-Dec-24,13652.00,13354.32,13377.78,29.06,2.38,1.30,
BSE,BSE:MidCap,28-Feb-2017,04-Dec-24,13596.94,13510.38,13552.22,29.46,2.41,1.28,
BSE,BSE:MidCap,27-Feb-2017,04-Dec-24,13576.62,13522.35,13533.78,29.44,2.41,1.28,
BSE,BSE:MidCap,23-Feb-2017,04-Dec-24,13579.42,13506.98,13532.11,29.52,2.41,1.28,
BSE,BSE:MidCap,22-Feb-2017,04-Dec-24,13610.20,13480.25,13506.93,29.34,2.40,1.29,
BSE,BSE:MidCap,21-Feb-2017,04-Dec-24,13601.42,13516.49,13585.33,29.61,2.42,1.27,
BSE,BSE:MidCap,20-Feb-2017,04-Dec-24,13529.10,13426.73,13514.49,29.46,2.41,1.28,
BSE,BSE:MidCap,17-Feb-2017,04-Dec-24,13455.26,13369.43,13422.89,29.00,2.37,1.13,
BSE,BSE:MidCap,16-Feb-2017,04-Dec-24,13363.71,13164.88,13352.59,28.80,2.36,1.14,
BSE,BSE:MidCap,15-Feb-2017,04-Dec-24,13363.87,13159.91,13187.82,28.45,2.33,1.15,
BSE,BSE:MidCap,14-Feb-2017,04-Dec-24,13439.46,13308.71,13342.59,28.77,2.36,1.14,
BSE,BSE:MidCap,13-Feb-2017,04-Dec-24,13514.44,13340.79,13417.95,28.81,2.39,1.14,
BSE,BSE:MidCap,10-Feb-2017,04-Dec-24,13562.69,13451.36,13468.41,28.98,2.40,1.13,
BSE,BSE:MidCap,09-Feb-2017,04-Dec-24,13548.84,13393.02,13506.61,29.00,2.40,1.13,
BSE,BSE:MidCap,08-Feb-2017,04-Dec-24,13496.49,13363.14,13474.98,28.78,2.39,1.14,
BSE,BSE:MidCap,07-Feb-2017,04-Dec-24,13487.63,13342.75,13406.98,28.59,2.37,1.15,
BSE,BSE:MidCap,06-Feb-2017,04-Dec-24,13441.51,13340.51,13430.94,28.75,2.38,1.14,
BSE,BSE:MidCap,03-Feb-2017,04-Dec-24,13364.08,13251.17,13285.41,28.76,2.36,1.15,
BSE,BSE:MidCap,02-Feb-2017,04-Dec-24,13237.74,13096.80,13205.36,28.55,2.34,1.16,
BSE,BSE:MidCap,31-Jan-2017,04-Dec-24,13043.11,12836.86,12857.47,28.88,2.29,1.19,
BSE,BSE:MidCap,30-Jan-2017,04-Dec-24,13025.90,12927.77,13000.95,29.16,2.31,1.18,
BSE,BSE:MidCap,27-Jan-2017,04-Dec-24,13030.97,12904.07,12964.73,28.75,2.30,1.18,
BSE,BSE:MidCap,25-Jan-2017,04-Dec-24,12891.36,12784.75,12881.66,28.55,2.29,1.19,
BSE,BSE:MidCap,24-Jan-2017,04-Dec-24,12783.78,12667.36,12766.72,28.30,2.27,1.20,
BSE,BSE:MidCap,23-Jan-2017,04-Dec-24,12652.72,12562.65,12644.75,28.02,2.24,1.22,
BSE,BSE:MidCap,20-Jan-2017,04-Dec-24,12787.91,12564.85,12583.89,27.88,2.23,1.22,
BSE,BSE:MidCap,19-Jan-2017,04-Dec-24,12799.11,12736.54,12781.17,28.33,2.27,1.20,
BSE,BSE:MidCap,18-Jan-2017,04-Dec-24,12776.82,12690.73,12729.41,28.27,2.26,1.20,
BSE,BSE:MidCap,17-Jan-2017,04-Dec-24,12757.21,12651.48,12672.79,28.18,2.26,1.21,
BSE,BSE:MidCap,16-Jan-2017,04-Dec-24,12695.26,12609.07,12673.00,28.08,2.25,1.21,
BSE,BSE:MidCap,13-Jan-2017,04-Dec-24,12698.51,12594.42,12639.03,27.98,2.24,1.21,
BSE,BSE:MidCap,12-Jan-2017,04-Dec-24,12666.66,12573.64,12642.49,28.07,2.25,1.21,
BSE,BSE:MidCap,11-Jan-2017,04-Dec-24,12633.08,12477.23,12618.58,27.89,2.23,1.22,
BSE,BSE:MidCap,10-Jan-2017,04-Dec-24,12455.89,12365.68,12448.56,27.58,2.21,1.23,
BSE,BSE:MidCap,09-Jan-2017,04-Dec-24,12371.03,12319.40,12349.80,27.35,2.19,1.24,
BSE,BSE:MidCap,06-Jan-2017,04-Dec-24,12448.36,12297.37,12321.72,27.31,2.19,1.25,
BSE,BSE:MidCap,05-Jan-2017,04-Dec-24,12364.24,12228.83,12355.63,27.59,2.21,1.23,
BSE,BSE:MidCap,04-Jan-2017,04-Dec-24,12288.16,12179.08,12194.63,27.03,2.16,1.26,
BSE,BSE:MidCap,03-Jan-2017,04-Dec-24,12224.67,12135.46,12205.13,26.92,2.15,1.26,
BSE,BSE:MidCap,30-Dec-2016,04-Dec-24,12066.12,11948.43,12031.34,26.82,2.15,1.27,
BSE,BSE:MidCap,29-Dec-2016,04-Dec-24,11917.94,11764.48,11904.55,26.36,2.11,1.29,
BSE,BSE:MidCap,28-Dec-2016,04-Dec-24,11856.36,11731.63,11764.82,25.92,2.07,1.31,
BSE,BSE:MidCap,27-Dec-2016,04-Dec-24,11716.44,11448.65,11702.83,25.94,2.08,1.31,
BSE,BSE:MidCap,26-Dec-2016,04-Dec-24,11778.57,11492.19,11505.83,25.54,2.04,1.33,
BSE,BSE:MidCap,23-Dec-2016,04-Dec-24,11875.99,11728.76,11760.78,26.11,2.09,1.30,
BSE,BSE:MidCap,22-Dec-2016,04-Dec-24,11984.16,11792.58,11808.57,26.15,2.09,1.30,
BSE,BSE:MidCap,21-Dec-2016,04-Dec-24,12057.54,11973.95,11984.64,26.57,2.13,1.28,
BSE,BSE:MidCap,20-Dec-2016,04-Dec-24,12200.85,11996.78,12004.16,26.58,2.13,1.28,
BSE,BSE:MidCap,19-Dec-2016,04-Dec-24,12268.31,12157.18,12174.04,27.03,2.16,1.26,
BSE,BSE:MidCap,16-Dec-2016,04-Dec-24,12275.18,12182.80,12236.57,27.00,2.16,1.26,
BSE,BSE:MidCap,15-Dec-2016,04-Dec-24,12336.13,12155.27,12240.89,27.05,2.16,1.26,
BSE,BSE:MidCap,14-Dec-2016,04-Dec-24,12368.97,12231.04,12241.19,27.12,2.17,1.25,
BSE,BSE:MidCap,13-Dec-2016,04-Dec-24,12427.79,12300.84,12341.89,27.39,2.19,1.24,
BSE,BSE:MidCap,12-Dec-2016,04-Dec-24,12565.56,12363.96,12395.65,27.50,2.20,1.24,
BSE,BSE:MidCap,09-Dec-2016,04-Dec-24,12547.88,12495.55,12535.22,27.91,2.27,1.22,
BSE,BSE:MidCap,08-Dec-2016,04-Dec-24,12523.59,12360.40,12508.34,27.99,2.27,1.22,
BSE,BSE:MidCap,07-Dec-2016,04-Dec-24,12404.40,12258.77,12324.54,27.53,2.23,1.24,
BSE,BSE:MidCap,06-Dec-2016,04-Dec-24,12401.34,12310.20,12344.34,27.51,2.23,1.24,
BSE,BSE:MidCap,05-Dec-2016,04-Dec-24,12295.84,12203.50,12280.06,27.44,2.23,1.25,
BSE,BSE:MidCap,02-Dec-2016,04-Dec-24,12345.68,12176.18,12199.18,27.30,2.21,1.25,
BSE,BSE:MidCap,30-Nov-2016,04-Dec-24,12512.26,12400.25,12498.62,28.26,2.27,1.22,
BSE,BSE:MidCap,29-Nov-2016,04-Dec-24,12434.47,12314.62,12366.86,27.86,2.24,1.24,
BSE,BSE:MidCap,28-Nov-2016,04-Dec-24,12318.59,12161.80,12301.29,27.68,2.22,1.25,
BSE,BSE:MidCap,25-Nov-2016,04-Dec-24,12199.19,12035.97,12183.02,27.54,2.21,1.26,
BSE,BSE:MidCap,24-Nov-2016,04-Dec-24,12062.21,11944.70,12026.26,27.07,2.17,1.28,
BSE,BSE:MidCap,23-Nov-2016,04-Dec-24,12059.44,11897.89,12042.45,27.11,2.17,1.28,
BSE,BSE:MidCap,22-Nov-2016,04-Dec-24,11926.99,11728.58,11897.52,26.89,2.16,1.29,
BSE,BSE:MidCap,21-Nov-2016,04-Dec-24,12116.55,11718.03,11734.33,26.54,2.13,1.31,
BSE,BSE:MidCap,18-Nov-2016,04-Dec-24,12105.00,11990.18,12072.43,27.30,2.19,1.27,
BSE,BSE:MidCap,17-Nov-2016,04-Dec-24,12163.96,11965.39,11999.25,27.24,2.18,1.28,
BSE,BSE:MidCap,16-Nov-2016,04-Dec-24,12197.60,11938.38,12044.47,27.39,2.19,1.27,
BSE,BSE:MidCap,15-Nov-2016,04-Dec-24,12488.97,11899.43,11977.02,27.06,2.18,1.28,
BSE,BSE:MidCap,11-Nov-2016,04-Dec-24,12843.42,12422.49,12464.02,27.89,2.25,1.24,
BSE,BSE:MidCap,10-Nov-2016,04-Dec-24,13043.99,12873.93,12931.58,29.24,2.36,1.18,
BSE,BSE:MidCap,09-Nov-2016,04-Dec-24,12751.27,11886.84,12721.66,28.96,2.34,1.19,
BSE,BSE:MidCap,08-Nov-2016,04-Dec-24,12977.84,12865.18,12961.42,29.40,2.38,1.17,
BSE,BSE:MidCap,07-Nov-2016,04-Dec-24,13049.01,12893.63,12914.89,29.36,2.37,1.18,
BSE,BSE:MidCap,04-Nov-2016,04-Dec-24,13049.66,12752.99,12839.53,29.32,2.36,1.15,
BSE,BSE:MidCap,03-Nov-2016,04-Dec-24,13285.84,12985.58,13014.56,29.72,2.39,1.14,
BSE,BSE:MidCap,02-Nov-2016,04-Dec-24,13393.47,13181.24,13194.00,30.12,2.42,1.12,
BSE,BSE:MidCap,30-Oct-2016,04-Dec-24,13493.86,13458.01,13473.11,31.10,2.50,1.10,
BSE,BSE:MidCap,28-Oct-2016,04-Dec-24,13428.31,13308.82,13408.27,30.97,2.49,1.10,
BSE,BSE:MidCap,27-Oct-2016,04-Dec-24,13386.00,13225.12,13282.17,30.67,2.47,1.11,
BSE,BSE:MidCap,26-Oct-2016,04-Dec-24,13572.24,13391.97,13421.34,31.22,2.50,1.10,
BSE,BSE:MidCap,25-Oct-2016,04-Dec-24,13580.23,13491.00,13543.70,31.54,2.53,1.09,
BSE,BSE:MidCap,24-Oct-2016,04-Dec-24,13669.04,13568.52,13584.93,31.64,2.54,1.09,
BSE,BSE:MidCap,21-Oct-2016,04-Dec-24,13611.77,13518.65,13602.38,31.73,2.53,1.09,
BSE,BSE:MidCap,20-Oct-2016,04-Dec-24,13651.59,13549.32,13560.19,31.71,2.53,1.09,
BSE,BSE:MidCap,19-Oct-2016,04-Dec-24,13595.68,13487.69,13552.71,31.75,2.53,1.09,
BSE,BSE:MidCap,18-Oct-2016,04-Dec-24,13558.03,13335.69,13543.99,31.69,2.53,1.09,
BSE,BSE:MidCap,17-Oct-2016,04-Dec-24,13485.82,13268.65,13292.24,31.04,2.48,1.11,
BSE,BSE:MidCap,14-Oct-2016,04-Dec-24,13431.67,13331.01,13419.62,31.44,2.51,1.10,
BSE,BSE:MidCap,13-Oct-2016,04-Dec-24,13518.02,13205.79,13311.96,31.12,2.48,1.11,
BSE,BSE:MidCap,10-Oct-2016,04-Dec-24,13626.63,13506.15,13515.05,31.66,2.52,1.09,
BSE,BSE:MidCap,07-Oct-2016,04-Dec-24,13621.71,13491.36,13542.62,31.61,2.52,1.09,
BSE,BSE:MidCap,06-Oct-2016,04-Dec-24,13713.09,13483.78,13540.98,31.64,2.52,1.09,
BSE,BSE:MidCap,05-Oct-2016,04-Dec-24,13638.87,13521.79,13617.36,31.70,2.54,1.08,
BSE,BSE:MidCap,04-Oct-2016,04-Dec-24,13572.60,13475.40,13549.51,31.60,2.53,1.09,
BSE,BSE:MidCap,30-Sep-2016,04-Dec-24,13184.86,12886.97,13166.68,30.82,2.44,1.12,
BSE,BSE:MidCap,29-Sep-2016,04-Dec-24,13492.16,12838.70,12914.71,30.15,2.39,1.15,
BSE,BSE:MidCap,28-Sep-2016,04-Dec-24,13409.89,13298.42,13397.00,31.41,2.50,1.10,
BSE,BSE:MidCap,27-Sep-2016,04-Dec-24,13347.43,13243.14,13275.62,31.11,2.48,1.11,
BSE,BSE:MidCap,26-Sep-2016,04-Dec-24,13355.21,13239.31,13260.82,30.98,2.46,1.11,
BSE,BSE:MidCap,23-Sep-2016,04-Dec-24,13398.71,13303.68,13331.97,31.54,2.49,1.10,
BSE,BSE:MidCap,22-Sep-2016,04-Dec-24,13302.21,13201.95,13294.56,31.41,2.48,1.11,
BSE,BSE:MidCap,21-Sep-2016,04-Dec-24,13193.13,13096.41,13111.77,30.86,2.44,1.13,
BSE,BSE:MidCap,20-Sep-2016,04-Dec-24,13182.98,13097.82,13120.60,30.87,2.44,1.13,
BSE,BSE:MidCap,19-Sep-2016,04-Dec-24,13148.47,13069.01,13132.37,30.94,2.44,1.12,
BSE,BSE:MidCap,16-Sep-2016,04-Dec-24,13272.36,13027.98,13050.51,33.44,2.72,1.30,
BSE,BSE:MidCap,15-Sep-2016,04-Dec-24,13153.01,13046.40,13092.11,33.53,2.73,1.29,
BSE,BSE:MidCap,14-Sep-2016,04-Dec-24,13135.40,12955.75,13125.13,33.67,2.74,1.13,
BSE,BSE:MidCap,12-Sep-2016,04-Dec-24,13222.01,12937.73,12951.89,33.19,2.70,1.14,
BSE,BSE:MidCap,09-Sep-2016,04-Dec-24,13474.96,13322.56,13345.32,34.35,2.79,1.11,
BSE,BSE:MidCap,08-Sep-2016,04-Dec-24,13489.34,13415.88,13479.37,34.81,2.83,1.03,
BSE,BSE:MidCap,07-Sep-2016,04-Dec-24,13525.71,13428.25,13459.47,34.77,2.83,1.03,
BSE,BSE:MidCap,06-Sep-2016,04-Dec-24,13488.33,13282.20,13474.12,34.73,2.82,1.03,
BSE,BSE:MidCap,02-Sep-2016,04-Dec-24,13241.92,13181.11,13230.94,33.95,2.76,1.05,
BSE,BSE:MidCap,31-Aug-2016,04-Dec-24,13283.94,13187.11,13217.31,33.84,2.75,1.05,
BSE,BSE:MidCap,30-Aug-2016,04-Dec-24,13182.74,13093.34,13168.39,33.69,2.74,1.05,
BSE,BSE:MidCap,29-Aug-2016,04-Dec-24,13077.79,12937.49,13064.33,33.37,2.71,1.06,
BSE,BSE:MidCap,26-Aug-2016,04-Dec-24,13055.74,12939.11,13000.15,33.26,2.70,1.07,
BSE,BSE:MidCap,25-Aug-2016,04-Dec-24,13100.26,12957.93,12977.94,33.21,2.70,1.07,
BSE,BSE:MidCap,24-Aug-2016,04-Dec-24,13039.34,12961.89,13023.88,33.29,2.71,1.07,
BSE,BSE:MidCap,23-Aug-2016,04-Dec-24,12995.45,12884.90,12945.30,33.09,2.69,1.07,
BSE,BSE:MidCap,22-Aug-2016,04-Dec-24,13079.56,12962.23,12981.03,33.12,2.69,1.07,
BSE,BSE:MidCap,19-Aug-2016,04-Dec-24,13063.08,12983.99,13035.17,33.35,2.71,1.07,
BSE,BSE:MidCap,18-Aug-2016,04-Dec-24,12994.08,12931.20,12967.71,33.30,2.71,1.07,
BSE,BSE:MidCap,17-Aug-2016,04-Dec-24,12922.76,12834.13,12911.61,33.07,2.69,1.08,
BSE,BSE:MidCap,16-Aug-2016,04-Dec-24,12855.50,12746.54,12823.70,32.91,2.68,1.09,
BSE,BSE:MidCap,12-Aug-2016,04-Dec-24,12789.89,12656.30,12753.41,32.73,2.66,1.09,
BSE,BSE:MidCap,11-Aug-2016,04-Dec-24,12678.74,12532.91,12648.01,32.48,2.64,1.10,
BSE,BSE:MidCap,10-Aug-2016,04-Dec-24,12808.20,12615.22,12644.36,33.59,2.65,1.10,
BSE,BSE:MidCap,09-Aug-2016,04-Dec-24,12846.55,12703.04,12779.97,33.86,2.68,1.09,
BSE,BSE:MidCap,08-Aug-2016,04-Dec-24,12849.01,12703.24,12824.32,34.03,2.69,1.08,
BSE,BSE:MidCap,05-Aug-2016,04-Dec-24,12707.60,12521.65,12698.44,33.70,2.66,1.08,
BSE,BSE:MidCap,04-Aug-2016,04-Dec-24,12538.24,12398.17,12487.58,33.06,2.61,1.10,
BSE,BSE:MidCap,03-Aug-2016,04-Dec-24,12655.16,12416.75,12440.63,32.93,2.60,1.11,
BSE,BSE:MidCap,02-Aug-2016,04-Dec-24,12802.97,12616.71,12629.97,33.55,2.65,1.09,
BSE,BSE:MidCap,29-Jul-2016,04-Dec-24,12704.84,12586.47,12661.06,27.05,2.70,1.10,
BSE,BSE:MidCap,28-Jul-2016,04-Dec-24,12608.24,12508.10,12573.28,26.86,2.68,1.11,
BSE,BSE:MidCap,27-Jul-2016,04-Dec-24,12522.81,12397.30,12495.88,26.65,2.66,1.12,
BSE,BSE:MidCap,26-Jul-2016,04-Dec-24,12520.08,12395.36,12421.23,26.45,2.64,1.12,
BSE,BSE:MidCap,25-Jul-2016,04-Dec-24,12410.35,12292.21,12400.20,26.41,2.63,1.13,
BSE,BSE:MidCap,22-Jul-2016,04-Dec-24,12283.84,12161.86,12277.25,26.20,2.61,1.14,
BSE,BSE:MidCap,21-Jul-2016,04-Dec-24,12276.38,12150.50,12157.80,25.91,2.58,1.15,
BSE,BSE:MidCap,20-Jul-2016,04-Dec-24,12193.06,12084.39,12181.19,25.97,2.59,1.15,
BSE,BSE:MidCap,19-Jul-2016,04-Dec-24,12102.59,11997.93,12071.97,25.75,2.57,1.16,
BSE,BSE:MidCap,18-Jul-2016,04-Dec-24,12188.49,12038.36,12050.05,25.71,2.56,1.16,
BSE,BSE:MidCap,15-Jul-2016,04-Dec-24,12203.39,12111.41,12125.21,25.89,2.58,1.17,
BSE,BSE:MidCap,14-Jul-2016,04-Dec-24,12122.05,12044.13,12114.78,25.94,2.59,1.17,
BSE,BSE:MidCap,13-Jul-2016,04-Dec-24,12163.41,12018.04,12049.52,25.71,2.56,1.18,
BSE,BSE:MidCap,12-Jul-2016,04-Dec-24,12130.05,12065.58,12116.53,25.85,2.58,1.17,
BSE,BSE:MidCap,11-Jul-2016,04-Dec-24,12078.59,11924.98,12057.27,25.72,2.56,1.18,
BSE,BSE:MidCap,08-Jul-2016,04-Dec-24,11912.23,11825.46,11880.37,25.23,2.51,1.20,
BSE,BSE:MidCap,07-Jul-2016,04-Dec-24,11944.11,11858.45,11867.39,25.20,2.51,1.20,
BSE,BSE:MidCap,05-Jul-2016,04-Dec-24,11966.95,11875.89,11916.69,25.27,2.51,1.20,
BSE,BSE:MidCap,04-Jul-2016,04-Dec-24,11970.17,11892.87,11926.63,25.39,2.53,1.19,
BSE,BSE:MidCap,30-Jun-2016,04-Dec-24,11733.43,11592.45,11717.22,24.83,2.47,1.21,
BSE,BSE:MidCap,29-Jun-2016,04-Dec-24,11586.77,11490.46,11571.94,24.48,2.44,1.23,
BSE,BSE:MidCap,28-Jun-2016,04-Dec-24,11481.43,11419.45,11459.21,24.15,2.40,1.25,
BSE,BSE:MidCap,27-Jun-2016,04-Dec-24,11423.38,11301.85,11404.05,24.00,2.39,1.26,
BSE,BSE:MidCap,24-Jun-2016,04-Dec-24,11318.01,11010.99,11313.41,23.83,2.37,1.28,
BSE,BSE:MidCap,23-Jun-2016,04-Dec-24,11446.06,11370.32,11436.17,24.32,2.42,1.25,
BSE,BSE:MidCap,22-Jun-2016,04-Dec-24,11462.10,11374.26,11405.01,24.17,2.40,1.26,
BSE,BSE:MidCap,21-Jun-2016,04-Dec-24,11453.94,11405.25,11418.31,24.20,2.41,1.26,
BSE,BSE:MidCap,20-Jun-2016,04-Dec-24,11421.94,11278.72,11404.15,24.21,2.41,1.26,
BSE,BSE:MidCap,17-Jun-2016,04-Dec-24,11442.07,11321.66,11359.06,24.22,2.39,1.26,
BSE,BSE:MidCap,16-Jun-2016,04-Dec-24,11414.99,11285.47,11364.63,24.20,2.39,1.26,
BSE,BSE:MidCap,15-Jun-2016,04-Dec-24,11428.55,11356.87,11406.70,24.33,2.40,1.26,
BSE,BSE:MidCap,14-Jun-2016,04-Dec-24,11371.98,11287.16,11340.45,24.15,2.38,1.27,
BSE,BSE:MidCap,13-Jun-2016,04-Dec-24,11344.39,11245.38,11319.66,24.15,2.38,1.26,
BSE,BSE:MidCap,10-Jun-2016,04-Dec-24,11490.90,11359.95,11376.37,24.37,2.40,1.25,
BSE,BSE:MidCap,09-Jun-2016,04-Dec-24,11521.07,11400.94,11421.84,24.50,2.42,1.24,
BSE,BSE:MidCap,08-Jun-2016,04-Dec-24,11485.63,11425.70,11475.91,24.63,2.43,1.23,
BSE,BSE:MidCap,07-Jun-2016,04-Dec-24,11456.77,11394.30,11417.06,24.49,2.41,1.24,
BSE,BSE:MidCap,06-Jun-2016,04-Dec-24,11423.79,11362.32,11384.14,24.34,2.40,1.26,
BSE,BSE:MidCap,03-Jun-2016,04-Dec-24,11492.52,11377.82,11394.64,24.22,2.39,1.22,
BSE,BSE:MidCap,02-Jun-2016,04-Dec-24,11414.82,11302.69,11406.72,24.27,2.39,1.21,
BSE,BSE:MidCap,31-May-2016,04-Dec-24,11423.33,11338.13,11366.04,24.22,2.39,1.22,
BSE,BSE:MidCap,30-May-2016,04-Dec-24,11423.24,11324.64,11386.36,24.24,2.39,1.22,
BSE,BSE:MidCap,27-May-2016,04-Dec-24,11364.23,11217.16,11347.03,24.28,2.39,1.26,
BSE,BSE:MidCap,26-May-2016,04-Dec-24,11205.12,11085.49,11191.27,23.86,2.35,1.28,
BSE,BSE:MidCap,25-May-2016,04-Dec-24,11097.09,11015.81,11079.97,23.56,2.32,1.30,
BSE,BSE:MidCap,24-May-2016,04-Dec-24,11003.65,10902.35,10973.30,23.23,2.29,1.32,
BSE,BSE:MidCap,23-May-2016,04-Dec-24,11076.12,10980.27,10991.09,23.35,2.30,1.31,
BSE,BSE:MidCap,20-May-2016,04-Dec-24,11130.87,11010.96,11023.18,23.38,2.30,1.32,
BSE,BSE:MidCap,19-May-2016,04-Dec-24,11237.38,11067.84,11077.23,23.55,2.32,1.31,
BSE,BSE:MidCap,18-May-2016,04-Dec-24,11213.83,11141.10,11202.69,23.95,2.36,1.28,
